,time_min,cgm,insulin_U,meal_g
25884,25884.0,297.12,0.0203965,0.0
25885,25885.0,297.202,0.0203965,0.0
25886,25886.0,297.276,0.0203965,0.0
25887,25887.0,297.341,0.0203965,0.0
25888,25888.0,297.397,0.0203965,0.0
25889,25889.0,297.444,0.0203965,0.0
25890,25890.0,297.483,0.0203965,0.0
25891,25891.0,297.411,0.0203965,0.0
25892,25892.0,297.228,0.0203965,0.0
25893,25893.0,296.934,0.0203965,0.0
25894,25894.0,296.529,0.0203965,0.0
25895,25895.0,296.013,0.0203965,0.0
25896,25896.0,295.386,0.0203965,0.0
25897,25897.0,294.648,0.0203965,0.0
25898,25898.0,293.799,0.0203965,0.0
25899,25899.0,292.84,0.0203965,0.0
25900,25900.0,291.769,0.0203965,0.0
25901,25901.0,290.588,0.0203965,0.0
25902,25902.0,289.296,0.0203965,0.0
25903,25903.0,287.893,0.0203965,0.0
25904,25904.0,286.38,0.0203965,0.0
25905,25905.0,284.756,0.0203965,0.0
25906,25906.0,283.226,0.0203965,0.0
25907,25907.0,281.791,0.0203965,0.0
25908,25908.0,280.449,0.0203965,0.0
25909,25909.0,279.202,0.0203965,0.0
25910,25910.0,278.049,0.0203965,0.0
25911,25911.0,276.991,0.0203965,0.0
25912,25912.0,276.027,0.0203965,0.0
25913,25913.0,275.157,0.0203965,0.0
25914,25914.0,274.382,0.0203965,0.0
25915,25915.0,273.701,0.0203965,0.0
25916,25916.0,273.114,0.0203965,0.0
25917,25917.0,272.622,0.0203965,0.0
25918,25918.0,272.224,0.0203965,0.0
25919,25919.0,271.921,0.0203965,0.0
25920,25920.0,271.712,0.0203965,0.0
25921,25921.0,271.361,0.0203965,0.0
25922,25922.0,270.868,0.0203965,0.0
25923,25923.0,270.233,0.0203965,0.0
25924,25924.0,269.457,0.0203965,0.0
25925,25925.0,268.538,0.0203965,0.0
25926,25926.0,267.478,0.0203965,0.0
25927,25927.0,266.276,0.0203965,0.0
25928,25928.0,264.932,0.0203965,0.0
25929,25929.0,263.446,0.0203965,0.0
25930,25930.0,261.819,0.0203965,0.0
25931,25931.0,260.049,0.0203965,0.0
25932,25932.0,258.138,0.0203965,0.0
25933,25933.0,256.085,0.0203965,0.0
25934,25934.0,253.891,0.0203965,0.0
25935,25935.0,251.555,0.0203965,0.0
25936,25936.0,249.54,0.0203965,0.0
25937,25937.0,247.847,0.0203965,0.0
25938,25938.0,246.476,0.0203965,0.0
25939,25939.0,245.426,0.0203965,0.0
25940,25940.0,244.698,0.0203965,0.0
25941,25941.0,244.291,0.0203965,0.0
25942,25942.0,244.207,0.0203965,0.0
25943,25943.0,244.444,0.0203965,0.0
25944,25944.0,245.003,0.0203965,0.0
25945,25945.0,245.884,0.0203965,0.0
25946,25946.0,247.087,0.0203965,0.0
25947,25947.0,248.612,0.0203965,0.0
25948,25948.0,250.458,0.0203965,0.0
25949,25949.0,252.627,0.0203965,0.0
25950,25950.0,255.118,0.0203965,0.0
25951,25951.0,257.125,0.0203965,0.0
25952,25952.0,258.649,0.0203965,0.0
25953,25953.0,259.69,0.0203965,0.0
25954,25954.0,260.248,0.0203965,0.0
25955,25955.0,260.322,0.0203965,0.0
25956,25956.0,259.914,0.0203965,0.0
25957,25957.0,259.022,0.0203965,0.0
25958,25958.0,257.647,0.0203965,0.0
25959,25959.0,255.789,0.0203965,0.0
25960,25960.0,253.448,0.0203965,0.0
25961,25961.0,250.624,0.0203965,0.0
25962,25962.0,247.317,0.0203965,0.0
25963,25963.0,243.527,0.0203965,0.0
25964,25964.0,239.254,0.0203965,0.0
25965,25965.0,234.498,0.0203965,0.0
25966,25966.0,229.958,0.0203965,0.0
25967,25967.0,225.636,0.0203965,0.0
25968,25968.0,221.53,0.0203965,0.0
25969,25969.0,217.642,0.0203965,0.0
25970,25970.0,213.97,0.0203965,0.0
25971,25971.0,210.516,0.0203965,0.0
25972,25972.0,207.278,0.0203965,0.0
25973,25973.0,204.257,0.0203965,0.0
25974,25974.0,201.453,0.0203965,0.0
25975,25975.0,198.866,0.0203965,0.0
25976,25976.0,196.496,0.0203965,0.0
25977,25977.0,194.342,0.0203965,0.0
25978,25978.0,192.406,0.0203965,0.0
25979,25979.0,190.686,0.0203965,0.0
25980,25980.0,189.184,0.0203965,0.0
25981,25981.0,187.815,0.0203965,0.0
25982,25982.0,186.581,0.0203965,0.0
25983,25983.0,185.481,0.0203965,0.0
25984,25984.0,184.514,0.0203965,0.0
25985,25985.0,183.682,0.0203965,0.0
25986,25986.0,182.984,0.0203965,0.0
25987,25987.0,182.42,0.0203965,0.0
25988,25988.0,181.991,0.0203965,0.0
25989,25989.0,181.695,0.0203965,0.0
25990,25990.0,181.533,0.0203965,0.0
25991,25991.0,181.505,0.0203965,0.0
25992,25992.0,181.612,0.0203965,0.0
25993,25993.0,181.852,0.0203965,0.0
25994,25994.0,182.226,0.0203965,0.0
25995,25995.0,182.734,0.0203965,0.0
25996,25996.0,183.202,0.0203965,0.0
25997,25997.0,183.63,0.0203965,0.0
25998,25998.0,184.018,0.0203965,0.0
25999,25999.0,184.365,0.0203965,0.0
26000,26000.0,184.672,0.0203965,0.0
26001,26001.0,184.939,0.0203965,0.0
26002,26002.0,185.166,0.0203965,0.0
26003,26003.0,185.352,0.0203965,0.0
26004,26004.0,185.498,0.0203965,0.0
26005,26005.0,185.603,0.0203965,0.0
26006,26006.0,185.668,0.0203965,0.0
26007,26007.0,185.692,0.0203965,0.0
26008,26008.0,185.676,0.0203965,0.0
26009,26009.0,185.62,0.0203965,0.0
26010,26010.0,185.523,0.0203965,0.0
26011,26011.0,185.404,0.0203965,0.0
26012,26012.0,185.263,0.0203965,0.0
26013,26013.0,185.099,0.0203965,0.0
26014,26014.0,184.914,0.0203965,0.0
26015,26015.0,184.706,0.0203965,0.0
26016,26016.0,184.476,0.0203965,0.0
26017,26017.0,184.223,0.0203965,0.0
26018,26018.0,183.949,0.0203965,0.0
26019,26019.0,183.652,0.0203965,0.0
26020,26020.0,183.332,0.0203965,0.0
26021,26021.0,182.99,0.0203965,0.0
26022,26022.0,182.626,0.0203965,0.0
26023,26023.0,182.239,0.0203965,0.0
26024,26024.0,181.83,0.0203965,0.0
26025,26025.0,181.398,0.0203965,0.0
26026,26026.0,180.911,0.0203965,0.0
26027,26027.0,180.369,0.0203965,0.0
26028,26028.0,179.773,0.0203965,0.0
26029,26029.0,179.121,0.0203965,0.0
26030,26030.0,178.415,0.0203965,0.0
26031,26031.0,177.654,0.0203965,0.0
26032,26032.0,176.837,0.0203965,0.0
26033,26033.0,175.966,0.0203965,0.0
26034,26034.0,175.039,0.0203965,0.0
26035,26035.0,174.057,0.0203965,0.0
26036,26036.0,173.02,0.0203965,0.0
26037,26037.0,171.928,0.0203965,0.0
26038,26038.0,170.781,0.0203965,0.0
26039,26039.0,169.578,0.0203965,0.0
26040,26040.0,168.319,0.0203965,0.0
26041,26041.0,167.133,0.0203965,0.0
26042,26042.0,166.018,0.0203965,0.0
26043,26043.0,164.976,0.0203965,0.0
26044,26044.0,164.005,0.0203965,0.0
26045,26045.0,163.106,0.0203965,0.0
26046,26046.0,162.279,0.0203965,0.0
26047,26047.0,161.523,0.0203965,0.0
26048,26048.0,160.839,0.0203965,0.0
26049,26049.0,160.227,0.0203965,0.0
26050,26050.0,159.686,0.0203965,0.0
26051,26051.0,159.216,0.0203965,0.0
26052,26052.0,158.818,0.0203965,0.0
26053,26053.0,158.492,0.0203965,0.0
26054,26054.0,158.237,0.0203965,0.0
26055,26055.0,158.053,0.0203965,0.0
26056,26056.0,157.878,0.0203965,0.0
26057,26057.0,157.712,0.0203965,0.0
26058,26058.0,157.554,0.0203965,0.0
26059,26059.0,157.404,0.0203965,0.0
26060,26060.0,157.263,0.0203965,0.0
26061,26061.0,157.131,0.0203965,0.0
26062,26062.0,157.007,0.0203965,0.0
26063,26063.0,156.891,0.0203965,0.0
26064,26064.0,156.784,0.0203965,0.0
26065,26065.0,156.685,0.0203965,0.0
26066,26066.0,156.594,0.0203965,0.0
26067,26067.0,156.512,0.0203965,0.0
26068,26068.0,156.439,0.0203965,0.0
26069,26069.0,156.373,0.0203965,0.0
26070,26070.0,156.316,0.0203965,0.0
26071,26071.0,156.246,0.0203965,0.0
26072,26072.0,156.162,0.0203965,0.0
26073,26073.0,156.065,0.0203965,0.0
26074,26074.0,155.955,0.0203965,0.0
26075,26075.0,155.831,0.0203965,0.0
26076,26076.0,155.694,0.0203965,0.0
26077,26077.0,155.544,0.0203965,0.0
26078,26078.0,155.38,0.0203965,0.0
26079,26079.0,155.203,0.0203965,0.0
26080,26080.0,155.012,0.0203965,0.0
26081,26081.0,154.808,0.0203965,0.0
26082,26082.0,154.591,0.0203965,0.0
26083,26083.0,154.36,0.0203965,0.0
26084,26084.0,154.115,0.0203965,0.0
26085,26085.0,153.856,0.0203965,0.0
26086,26086.0,153.595,0.0203965,0.0
26087,26087.0,153.332,0.0203965,0.0
26088,26088.0,153.066,0.0203965,0.0
26089,26089.0,152.797,0.0203965,0.0
26090,26090.0,152.526,0.0203965,0.0
26091,26091.0,152.251,0.0203965,0.0
26092,26092.0,151.974,0.0203965,0.0
26093,26093.0,151.695,0.0203965,0.0
26094,26094.0,151.412,0.0203965,0.0
26095,26095.0,151.127,0.0203965,0.0
26096,26096.0,150.838,0.0203965,0.0
26097,26097.0,150.547,0.0203965,0.0
26098,26098.0,150.253,0.0203965,0.0
26099,26099.0,149.955,0.0203965,0.0
26100,26100.0,149.655,0.0203965,0.0
26101,26101.0,149.318,0.0203965,0.0
26102,26102.0,148.945,0.0203965,0.0
26103,26103.0,148.535,0.0203965,0.0
26104,26104.0,148.088,0.0203965,0.0
26105,26105.0,147.604,0.0203965,0.0
26106,26106.0,147.084,0.0203965,0.0
26107,26107.0,146.526,0.0203965,0.0
26108,26108.0,145.932,0.0203965,0.0
26109,26109.0,145.301,0.0203965,0.0
26110,26110.0,144.633,0.0203965,0.0
26111,26111.0,143.928,0.0203965,0.0
26112,26112.0,143.187,0.0203965,0.0
26113,26113.0,142.408,0.0203965,0.0
26114,26114.0,141.592,0.0203965,0.0
26115,26115.0,140.739,0.0203965,0.0
26116,26116.0,140.027,0.0203965,0.0
26117,26117.0,139.456,0.0203965,0.0
26118,26118.0,139.025,0.0203965,0.0
26119,26119.0,138.736,0.0203965,0.0
26120,26120.0,138.587,0.0203965,0.0
26121,26121.0,138.579,0.0203965,0.0
26122,26122.0,138.712,0.0203965,0.0
26123,26123.0,138.986,0.0203965,0.0
26124,26124.0,139.401,0.0203965,0.0
26125,26125.0,139.956,0.0203965,0.0
26126,26126.0,140.653,0.0203965,0.0
26127,26127.0,141.49,0.0203965,0.0
26128,26128.0,142.467,0.0203965,0.0
26129,26129.0,143.586,0.0203965,0.0
26130,26130.0,144.845,0.0203965,0.0
26131,26131.0,146.094,0.0203965,0.0
26132,26132.0,147.333,0.0203965,0.0
26133,26133.0,148.563,0.0203965,0.0
26134,26134.0,149.782,0.0203965,0.0
26135,26135.0,150.991,0.0203965,0.0
26136,26136.0,152.19,0.0203965,0.0
26137,26137.0,153.379,0.0203965,0.0
26138,26138.0,154.559,0.0203965,0.0
26139,26139.0,155.728,0.0203965,0.0
26140,26140.0,156.887,0.0203965,0.0
26141,26141.0,158.036,0.0203965,0.0
26142,26142.0,159.174,0.0203965,0.0
26143,26143.0,160.303,0.0203965,0.0
26144,26144.0,161.422,0.0203965,0.0
26145,26145.0,162.531,0.0203965,0.0
26146,26146.0,163.5,0.0203965,0.0
26147,26147.0,164.331,0.0203965,0.0
26148,26148.0,165.022,0.0203965,0.0
26149,26149.0,165.575,0.0203965,0.0
26150,26150.0,165.988,0.0203965,0.0
26151,26151.0,166.262,0.0203965,0.0
26152,26152.0,166.398,0.0203965,0.0
26153,26153.0,166.394,0.0203965,0.0
26154,26154.0,166.251,0.0203965,0.0
26155,26155.0,165.969,0.0203965,0.0
26156,26156.0,165.548,0.0203965,0.0
26157,26157.0,164.987,0.0203965,0.0
26158,26158.0,164.288,0.0203965,0.0
26159,26159.0,163.449,0.0203965,0.0
26160,26160.0,162.472,0.0203965,0.0
26161,26161.0,161.512,0.0203965,0.0
26162,26162.0,160.571,0.0203965,0.0
26163,26163.0,159.647,0.0203965,0.0
26164,26164.0,158.741,0.0203965,0.0
26165,26165.0,157.853,0.0203965,0.0
26166,26166.0,156.984,0.0203965,0.0
26167,26167.0,156.132,0.0203965,0.0
26168,26168.0,155.298,0.0203965,0.0
26169,26169.0,154.482,0.0203965,0.0
26170,26170.0,153.684,0.0203965,0.0
26171,26171.0,152.904,0.0203965,0.0
26172,26172.0,152.142,0.0203965,0.0
26173,26173.0,151.398,0.0203965,0.0
26174,26174.0,150.672,0.0203965,0.0
26175,26175.0,149.963,0.0203965,0.0
26176,26176.0,149.259,0.0203965,0.0
26177,26177.0,148.558,0.0203965,0.0
26178,26178.0,147.86,0.0203965,0.0
26179,26179.0,147.167,0.0203965,0.0
26180,26180.0,146.476,0.0203965,0.0
26181,26181.0,145.79,0.0203965,0.0
26182,26182.0,145.107,0.0203965,0.0
26183,26183.0,144.427,0.0203965,0.0
26184,26184.0,143.752,0.0203965,0.0
26185,26185.0,143.079,0.0203965,0.0
26186,26186.0,142.411,0.0203965,0.0
26187,26187.0,141.746,0.0203965,0.0
26188,26188.0,141.084,0.0203965,0.0
26189,26189.0,140.426,0.0203965,0.0
26190,26190.0,139.772,0.0203965,0.0
26191,26191.0,139.188,0.0203965,0.0
26192,26192.0,138.676,0.0203965,0.0
26193,26193.0,138.233,0.0203965,0.0
26194,26194.0,137.862,0.0203965,0.0
26195,26195.0,137.561,0.0203965,0.0
26196,26196.0,137.33,0.0203965,0.0
26197,26197.0,137.171,0.0203965,0.0
26198,26198.0,137.082,0.0203965,0.0
26199,26199.0,137.063,0.0203965,0.0
26200,26200.0,137.115,0.0203965,0.0
26201,26201.0,137.238,0.0203965,0.0
26202,26202.0,137.432,0.0203965,0.0
26203,26203.0,137.696,0.0203965,0.0
26204,26204.0,138.03,0.0203965,0.0
26205,26205.0,138.436,0.0203965,0.0
26206,26206.0,138.814,0.0203965,0.0
26207,26207.0,139.164,0.0203965,0.0
26208,26208.0,139.487,0.0203965,0.0
26209,26209.0,139.782,0.0203965,0.0
26210,26210.0,140.05,0.0203965,0.0
26211,26211.0,140.29,0.0203965,0.0
26212,26212.0,140.502,0.0203965,0.0
26213,26213.0,140.687,0.0203965,0.0
26214,26214.0,140.845,0.0203965,0.0
26215,26215.0,140.975,0.0203965,0.0
26216,26216.0,141.077,0.0203965,0.0
26217,26217.0,141.152,0.0203965,0.0
26218,26218.0,141.199,0.0203965,0.0
26219,26219.0,141.219,0.0203965,0.0
26220,26220.0,141.211,0.0203965,0.0
26221,26221.0,141.207,0.0203965,0.0
26222,26222.0,141.208,0.0203965,0.0
26223,26223.0,141.212,0.0203965,0.0
26224,26224.0,141.221,0.0203965,0.0
26225,26225.0,141.233,0.0203965,0.0
26226,26226.0,141.25,0.0203965,0.0
26227,26227.0,141.271,0.0203965,0.0
26228,26228.0,141.296,0.0203965,0.0
26229,26229.0,141.325,0.0203965,0.0
26230,26230.0,141.358,0.0203965,0.0
26231,26231.0,141.395,0.0203965,0.0
26232,26232.0,141.436,0.0203965,0.0
26233,26233.0,141.481,0.0203965,0.0
26234,26234.0,141.53,0.0203965,0.0
26235,26235.0,141.584,0.0203965,0.0
26236,26236.0,141.66,0.0203965,0.0
26237,26237.0,141.758,0.0203965,0.0
26238,26238.0,141.88,0.0203965,0.0
26239,26239.0,142.024,0.0203965,0.0
26240,26240.0,142.191,0.0203965,0.0
26241,26241.0,142.381,0.0203965,0.0
26242,26242.0,142.593,0.0203965,0.0
26243,26243.0,142.828,0.0203965,0.0
26244,26244.0,143.086,0.0203965,0.0
26245,26245.0,143.367,0.0203965,0.0
26246,26246.0,143.67,0.0203965,0.0
26247,26247.0,143.996,0.0203965,0.0
26248,26248.0,144.344,0.0203965,0.0
26249,26249.0,144.715,0.0203965,0.0
26250,26250.0,145.109,0.0203965,0.0
26251,26251.0,145.51,0.0203965,0.0
26252,26252.0,145.918,0.0203965,0.0
26253,26253.0,146.333,0.0203965,0.0
26254,26254.0,146.754,0.0203965,0.0
26255,26255.0,147.183,0.0203965,0.0
26256,26256.0,147.618,0.0203965,0.0
26257,26257.0,148.06,0.0203965,0.0
26258,26258.0,148.509,0.0203965,0.0
26259,26259.0,148.965,0.0203965,0.0
26260,26260.0,149.427,0.0203965,0.0
26261,26261.0,149.897,0.0203965,0.0
26262,26262.0,150.373,0.0203965,0.0
26263,26263.0,150.856,0.0203965,0.0
26264,26264.0,151.347,0.0203965,0.0
26265,26265.0,151.843,0.0203965,0.0
26266,26266.0,152.285,0.0203965,0.0
26267,26267.0,152.67,0.0203965,0.0
26268,26268.0,153.0,0.0203965,0.0
26269,26269.0,153.273,0.0203965,0.0
26270,26270.0,153.491,0.0203965,0.0
26271,26271.0,153.653,0.0203965,0.0
26272,26272.0,153.76,0.0203965,0.0
26273,26273.0,153.81,0.0203965,0.0
26274,26274.0,153.805,0.0203965,0.0
26275,26275.0,153.744,0.0203965,0.0
26276,26276.0,153.627,0.0203965,0.0
26277,26277.0,153.454,0.0203965,0.0
26278,26278.0,153.226,0.0203965,0.0
26279,26279.0,152.941,0.0203965,0.0
26280,26280.0,152.601,0.0203965,0.0
26281,26281.0,152.259,0.0203965,0.0
26282,26282.0,151.913,0.0203965,0.0
26283,26283.0,151.566,0.0203965,0.0
26284,26284.0,151.215,0.0203965,0.0
26285,26285.0,150.863,0.0203965,0.0
26286,26286.0,150.507,0.0203965,0.0
26287,26287.0,150.15,0.0203965,0.0
26288,26288.0,149.789,0.0203965,0.0
26289,26289.0,149.427,0.0203965,0.0
26290,26290.0,149.061,0.0203965,0.0
26291,26291.0,148.693,0.0203965,0.0
26292,26292.0,148.323,0.0203965,0.0
26293,26293.0,147.95,0.0203965,0.0
26294,26294.0,147.575,0.0203965,0.0
26295,26295.0,147.196,0.0203965,0.0
26296,26296.0,146.922,0.0203965,0.0
26297,26297.0,146.751,0.0203965,0.0
26298,26298.0,146.684,0.0203965,0.0
26299,26299.0,146.72,0.0203965,0.0
26300,26300.0,146.859,0.0203965,0.0
26301,26301.0,147.103,0.0203965,0.0
26302,26302.0,147.449,0.0203965,0.0
26303,26303.0,147.9,0.0203965,0.0
26304,26304.0,148.453,0.0203965,0.0
26305,26305.0,149.111,0.0203965,0.0
26306,26306.0,149.871,0.0203965,0.0
26307,26307.0,150.736,0.0203965,0.0
26308,26308.0,151.703,0.0203965,0.0
26309,26309.0,152.775,0.0203965,0.0
26310,26310.0,153.95,0.0203965,0.0
26311,26311.0,155.049,0.0203965,0.0
26312,26312.0,156.074,0.0203965,0.0
26313,26313.0,157.023,0.0203965,0.0
26314,26314.0,157.898,0.0203965,0.0
26315,26315.0,158.697,0.0203965,0.0
26316,26316.0,159.421,0.0203965,0.0
26317,26317.0,160.07,0.0203965,0.0
26318,26318.0,160.643,0.0203965,0.0
26319,26319.0,161.142,0.0203965,0.0
26320,26320.0,161.565,0.0203965,0.0
26321,26321.0,161.914,0.0203965,0.0
26322,26322.0,162.187,0.0203965,0.0
26323,26323.0,162.385,0.0203965,0.0
26324,26324.0,162.508,0.0203965,52.0
26325,26325.0,162.556,0.0203965,0.0
26326,26326.0,162.578,0.0203965,0.0
26327,26327.0,162.573,0.0203965,0.0
26328,26328.0,162.544,0.0203965,0.0
26329,26329.0,162.488,0.0203965,0.0
26330,26330.0,162.406,0.0203965,0.0
26331,26331.0,162.3,0.0203965,0.0
26332,26332.0,162.174,0.0203965,0.0
26333,26333.0,162.039,0.0203965,0.0
26334,26334.0,161.905,0.0203965,0.0
26335,26335.0,161.784,0.0203965,0.0
26336,26336.0,161.689,0.0203965,0.0
26337,26337.0,161.632,0.0203965,0.0
26338,26338.0,161.622,0.0203965,0.0
26339,26339.0,161.669,0.0203965,0.0
26340,26340.0,161.781,0.0203965,0.0
26341,26341.0,162.041,0.0203965,0.0
26342,26342.0,162.456,0.0203965,0.0
26343,26343.0,163.028,0.0203965,0.0
26344,26344.0,163.759,0.0203965,0.0
26345,26345.0,164.649,0.0203965,0.0
26346,26346.0,165.7,0.0203965,0.0
26347,26347.0,166.907,0.0203965,0.0
26348,26348.0,168.27,0.0203965,0.0
26349,26349.0,169.785,0.0203965,0.0
26350,26350.0,171.447,0.0203965,0.0
26351,26351.0,173.252,0.0203965,0.0
26352,26352.0,175.193,0.0203965,0.0
26353,26353.0,177.265,0.0203965,0.0
26354,26354.0,179.46,0.0203965,0.0
26355,26355.0,181.771,0.0203965,0.0
26356,26356.0,184.044,0.0203965,0.0
26357,26357.0,186.271,0.0203965,0.0
26358,26358.0,188.442,0.0203965,0.0
26359,26359.0,190.551,0.0203965,0.0
26360,26360.0,192.587,0.0203965,0.0
26361,26361.0,194.544,0.0203965,0.0
26362,26362.0,196.411,0.0203965,0.0
26363,26363.0,198.182,0.0203965,0.0
26364,26364.0,199.849,0.0203965,0.0
26365,26365.0,201.404,0.0203965,0.0
26366,26366.0,202.842,0.0203965,0.0
26367,26367.0,204.156,0.0203965,0.0
26368,26368.0,205.341,0.0203965,0.0
26369,26369.0,206.393,0.0203965,0.0
26370,26370.0,207.307,0.0203965,0.0
26371,26371.0,208.228,0.0203965,0.0
26372,26372.0,209.153,0.0203965,0.0
26373,26373.0,210.08,0.0203965,0.0
26374,26374.0,211.008,0.0203965,0.0
26375,26375.0,211.935,0.0203965,0.0
26376,26376.0,212.861,0.0203965,0.0
26377,26377.0,213.787,0.0203965,0.0
26378,26378.0,214.713,0.0203965,0.0
26379,26379.0,215.639,0.0203965,0.0
26380,26380.0,216.566,0.0203965,0.0
26381,26381.0,217.496,0.0203965,0.0
26382,26382.0,218.429,0.0203965,0.0
26383,26383.0,219.367,0.0203965,0.0
26384,26384.0,220.312,0.0203965,0.0
26385,26385.0,221.265,0.0203965,0.0
26386,26386.0,222.233,0.0203965,0.0
26387,26387.0,223.22,0.0203965,0.0
26388,26388.0,224.226,0.0203965,0.0
26389,26389.0,225.253,0.0203965,0.0
26390,26390.0,226.303,0.0203965,0.0
26391,26391.0,227.377,0.0203965,0.0
26392,26392.0,228.477,0.0203965,0.0
26393,26393.0,229.604,0.0203965,0.0
26394,26394.0,230.76,0.0203965,0.0
26395,26395.0,231.946,0.0203965,0.0
26396,26396.0,233.163,0.0203965,0.0
26397,26397.0,234.413,0.0203965,0.0
26398,26398.0,235.697,0.0203965,0.0
26399,26399.0,237.015,0.0203965,0.0
26400,26400.0,238.37,0.0203965,0.0
26401,26401.0,239.752,0.0203965,0.0
26402,26402.0,241.164,0.0203965,0.0
26403,26403.0,242.605,0.0203965,0.0
26404,26404.0,244.076,0.0203965,0.0
26405,26405.0,245.579,0.0203965,0.0
26406,26406.0,247.115,0.0203965,0.0
26407,26407.0,248.682,0.0203965,0.0
26408,26408.0,250.284,0.0203965,0.0
26409,26409.0,251.919,0.0203965,0.0
26410,26410.0,253.589,0.0203965,0.0
26411,26411.0,255.294,0.0203965,0.0
26412,26412.0,257.034,0.0203965,0.0
26413,26413.0,258.81,0.0203965,0.0
26414,26414.0,260.623,0.0203965,0.0
26415,26415.0,262.473,0.0203965,0.0
26416,26416.0,264.143,0.0203965,0.0
26417,26417.0,265.635,0.0203965,0.0
26418,26418.0,266.948,0.0203965,0.0
26419,26419.0,268.082,0.0203965,0.0
26420,26420.0,269.039,0.0203965,0.0
26421,26421.0,269.818,0.0203965,0.0
26422,26422.0,270.419,0.0203965,0.0
26423,26423.0,270.842,0.0203965,0.0
26424,26424.0,271.089,0.0203965,0.0
26425,26425.0,271.159,0.0203965,0.0
26426,26426.0,271.051,0.0203965,0.0
26427,26427.0,270.767,0.0203965,0.0
26428,26428.0,270.307,0.0203965,0.0
26429,26429.0,269.67,0.0203965,0.0
26430,26430.0,268.857,0.0203965,0.0
26431,26431.0,268.167,0.0203965,0.0
26432,26432.0,267.6,0.0203965,0.0
26433,26433.0,267.156,0.0203965,0.0
26434,26434.0,266.836,0.0203965,0.0
26435,26435.0,266.639,0.0203965,0.0
26436,26436.0,266.566,0.0203965,0.0
26437,26437.0,266.617,0.0203965,0.0
26438,26438.0,266.791,0.0203965,0.0
26439,26439.0,267.089,0.0203965,0.0
26440,26440.0,267.511,0.0203965,0.0
26441,26441.0,268.058,0.0203965,0.0
26442,26442.0,268.728,0.0203965,0.0
26443,26443.0,269.522,0.0203965,0.0
26444,26444.0,270.44,0.0203965,0.0
26445,26445.0,271.483,0.0203965,0.0
26446,26446.0,272.449,0.0203965,0.0
26447,26447.0,273.339,0.0203965,0.0
26448,26448.0,274.152,0.0203965,0.0
26449,26449.0,274.888,0.0203965,0.0
26450,26450.0,275.548,0.0203965,0.0
26451,26451.0,276.131,0.0203965,0.0
26452,26452.0,276.639,0.0203965,0.0
26453,26453.0,277.07,0.0203965,0.0
26454,26454.0,277.424,0.0203965,0.0
26455,26455.0,277.703,0.0203965,0.0
26456,26456.0,277.906,0.0203965,0.0
26457,26457.0,278.032,0.0203965,0.0
26458,26458.0,278.083,0.0203965,0.0
26459,26459.0,278.058,0.0203965,0.0
26460,26460.0,277.957,0.0203965,0.0
26461,26461.0,277.83,0.0203965,0.0
26462,26462.0,277.676,0.0203965,0.0
26463,26463.0,277.496,0.0203965,0.0
26464,26464.0,277.29,0.0203965,0.0
26465,26465.0,277.058,0.0203965,0.0
26466,26466.0,276.799,0.0203965,0.0
26467,26467.0,276.515,0.0203965,0.0
26468,26468.0,276.205,0.0203965,0.0
26469,26469.0,275.868,0.0203965,0.0
26470,26470.0,275.507,0.0203965,0.0
26471,26471.0,275.119,0.0203965,0.0
26472,26472.0,274.706,0.0203965,0.0
26473,26473.0,274.268,0.0203965,0.0
26474,26474.0,273.804,0.0203965,0.0
26475,26475.0,273.315,0.0203965,0.0
26476,26476.0,272.883,0.0203965,0.0
26477,26477.0,272.509,0.0203965,0.0
26478,26478.0,272.193,0.0203965,0.0
26479,26479.0,271.934,0.0203965,0.0
26480,26480.0,271.733,0.0203965,0.0
26481,26481.0,271.59,0.0203965,0.0
26482,26482.0,271.505,0.0203965,0.0
26483,26483.0,271.479,0.0203965,0.0
26484,26484.0,271.511,0.0203965,0.0
26485,26485.0,271.601,0.0203965,0.0
26486,26486.0,271.75,0.0203965,0.0
26487,26487.0,271.959,0.0203965,0.0
26488,26488.0,272.226,0.0203965,0.0
26489,26489.0,272.552,0.0203965,0.0
26490,26490.0,272.938,0.0203965,0.0
26491,26491.0,273.243,0.0203965,0.0
26492,26492.0,273.468,0.0203965,0.0
26493,26493.0,273.613,0.0203965,0.0
26494,26494.0,273.677,0.0203965,0.0
26495,26495.0,273.662,0.0203965,0.0
26496,26496.0,273.568,0.0203965,0.0
26497,26497.0,273.395,0.0203965,0.0
26498,26498.0,273.142,0.0203965,0.0
26499,26499.0,272.811,0.0203965,0.0
26500,26500.0,272.401,0.0203965,0.0
26501,26501.0,271.913,0.0203965,0.0
26502,26502.0,271.348,0.0203965,0.0
26503,26503.0,270.704,0.0203965,0.0
26504,26504.0,269.984,0.0203965,0.0
26505,26505.0,269.187,0.0203965,0.0
26506,26506.0,268.395,0.0203965,0.0
26507,26507.0,267.607,0.0203965,0.0
26508,26508.0,266.826,0.0203965,0.0
26509,26509.0,266.051,0.0203965,0.0
26510,26510.0,265.282,0.0203965,0.0
26511,26511.0,264.519,0.0203965,0.0
26512,26512.0,263.764,0.0203965,0.0
26513,26513.0,263.017,0.0203965,0.0
26514,26514.0,262.277,0.0203965,0.0
26515,26515.0,261.545,0.0203965,0.0
26516,26516.0,260.822,0.0203965,0.0
26517,26517.0,260.107,0.0203965,0.0
26518,26518.0,259.402,0.0203965,0.0
